  1	785		145.20	<.0001	0.71306065
  2	594		88.70	<.0001	0.57231518
  3	792		48.87	<.0001	0.50398878
  4	811		88.72	<.0001	0.40441185
  5	706		75.85	<.0001	0.33406213
  6	649		39.74	<.0001	0.30085255
  7	636		32.54	<.0001	0.27589946
  8	129		33.41	<.0001	0.25245048
  9	740		29.07	<.0001	0.23356432
 10	133		25.12	<.0001	0.21830171
 11	162		23.53	<.0001	0.20487899
 12	114		21.54	<.0001	0.19328345
 13	809		16.76	<.0001	0.18465809
 14	625		15.47	<.0001	0.17702109
 15	638		29.06	<.0001	0.16374663
 16	717		17.73	<.0001	0.15602822
 17	753		14.80	<.0001	0.14983849
 18	798		13.71	<.0001	0.14431024
 19	728		18.08	<.0001	0.13736932
 20	566		32.00	<.0001	0.12608765
 21	416		17.73	<.0001	0.12013010
 22	648		13.58	<.0001	0.11573288
 23	623		13.53	<.0001	0.11150843
 24	759		15.90	<.0001	0.10675386
 25	665		20.46	<.0001	0.10096443
 26	746		20.91	<.0001	0.09537336
 27	672		10.90	<.0001	0.09254496
 28	704		9.91	<.0001	0.09004013
 29	810		10.89	<.0001	0.08736850
 30	647		11.45	<.0001	0.08464592
 31	584		9.78	<.0001	0.08238207
 32	797		9.85	<.0001	0.08016118
 33	715		10.13	<.0001	0.07793998
 34	793		14.37	<.0001	0.07490958
 35	593		9.62	<.0001	0.07293351
 36	122		10.56	<.0001	0.07082594
 37	702		10.36	<.0001	0.06881672
 38	130		10.01	<.0001	0.06692704
 39	126		13.52	<.0001	0.06446908
 40	408		9.20	<.0001	0.06283809
 41	323		8.67	<.0001	0.06133618
 42	663		7.87	<.0001	0.06000208
 43	660		10.97	<.0001	0.05819725
 44	516		7.20	<.0001	0.05703575
 45	486		7.60	<.0001	0.05583485
 46	571		7.06	<.0001	0.05474083
 47	741		7.00	<.0001	0.05367703
 48	754		7.76	<.0001	0.05252300
 49	733		6.85	<.0001	0.05152202
 50	784		8.23	<.0001	0.05034777
 51	652		6.50	<.0001	0.04943685
 52	729		7.01	<.0001	0.04847312
