  1	785		145.65	<.0001	0.71242258
  2	594		92.86	<.0001	0.56655388
  3	792		52.92	<.0001	0.49402752
  4	811		83.81	<.0001	0.40080224
  5	706		74.51	<.0001	0.33209783
  6	129		41.10	<.0001	0.29806673
  7	734		41.75	<.0001	0.26707830
  8	133		26.01	<.0001	0.24906393
  9	636		26.09	<.0001	0.23221004
 10	647		23.84	<.0001	0.21776115
 11	161		20.23	<.0001	0.20614896
 12	114		19.62	<.0001	0.19546495
 13	625		16.14	<.0001	0.18705191
 14	638		30.31	<.0001	0.17247519
 15	717		15.56	<.0001	0.16530059
 16	732		15.44	<.0001	0.15847298
 17	809		19.20	<.0001	0.15041203
 18	728		22.67	<.0001	0.14145330
 19	704		15.39	<.0001	0.13562109
 20	772		18.82	<.0001	0.12884083
 21	759		21.33	<.0001	0.12158494
 22	799		16.65	<.0001	0.11617047
 23	798		16.66	<.0001	0.11099463
 24	664		15.39	<.0001	0.10640623
 25	746		13.38	<.0001	0.10255987
 26	678		17.88	<.0001	0.09766332
 27	691		22.60	<.0001	0.09184065
 28	715		13.27	<.0001	0.08854405
 29	793		15.55	<.0001	0.08483921
 30	593		13.63	<.0001	0.08171117
 31	747		11.98	<.0001	0.07905062
 32	702		10.22	<.0001	0.07684158
 33	810		10.16	<.0001	0.07470695
 34	122		9.82	<.0001	0.07269782
 35		594	1.32	0.2438	0.07296822
 36	729		9.47	<.0001	0.07107376
 37	623		8.91	<.0001	0.06933499
 38	649		9.59	<.0001	0.06751133
 39	567		14.65	<.0001	0.06483523
 40	416		8.38	<.0001	0.06333788
 41	130		8.13	<.0001	0.06191727
 42	126		10.03	<.0001	0.06021253
 43	745		8.05	<.0001	0.05887466
 44	805		8.20	<.0001	0.05754176
 45	566		8.23	<.0001	0.05623339
 46	584		7.29	<.0001	0.05509781
 47	486		7.40	<.0001	0.05396754
 48	516		7.01	<.0001	0.05291819
 49	806		6.25	<.0001	0.05199832
 50	667		5.99	<.0001	0.05113055
 51	654		8.81	<.0001	0.04988536
 52	735		7.75	<.0001	0.04881303
 53	748		9.81	<.0001	0.04749139
 54	648		5.16	<.0001	0.04680605
 55	323		5.34	<.0001	0.04610694
 56	111		5.19	<.0001	0.04543755
 57	103		4.97	<.0001	0.04480512
 58	229		5.14	<.0001	0.04415965
 59	216		8.69	<.0001	0.04309384
 60	659		5.68	<.0001	0.04240880
 61	156		5.61	<.0001	0.04174224
 62	192		4.59	0.0001	0.04120293
 63	578		4.54	0.0001	0.04067614
 64	591		7.09	<.0001	0.03986994
 65	568		4.92	<.0001	0.03931833
 66	652		4.70	<.0001	0.03879834
 67	571		5.63	<.0001	0.03818435
 68	650		5.03	<.0001	0.03764387
 69	663		5.56	<.0001	0.03705523
 70	408		5.25	<.0001	0.03650712
 71	620		4.63	0.0001	0.03602935
 72	725		7.24	<.0001	0.03529801
 73	723		7.15	<.0001	0.03459001
 74	710		12.19	<.0001	0.03342238
 75	709		6.57	<.0001	0.03280432
 76	712		5.64	<.0001	0.03228171
 77	722		11.89	<.0001	0.03121671
 78	741		4.87	<.0001	0.03078618
 79	779		4.94	<.0001	0.03035548
 80	738		4.64	0.0001	0.02995600
 81	743		4.95	<.0001	0.02953527
 82	727		5.59	<.0001	0.02906772
 83	744		5.31	<.0001	0.02863035
 84	500		5.31	<.0001	0.02819950
 85	513		6.06	<.0001	0.02771548
 86	580		5.63	<.0001	0.02727280
 87	607		4.63	0.0001	0.02691383
 88	234		4.21	0.0003	0.02659094
 89	419		4.31	0.0003	0.02626456
 90	494		4.30	0.0003	0.02594221
 91	755		4.26	0.0003	0.02562681
 92	742		8.79	<.0001	0.02499188
 93	674		4.90	<.0001	0.02464287
 94	730		4.39	0.0002	0.02433351
 95	610		4.25	0.0003	0.02403759
 96	597		4.10	0.0004	0.02375566
 97		659	1.50	0.1755	0.02385859
 98	675		3.88	0.0007	0.02359369
 99	660		4.02	0.0005	0.02332210
100	661		4.49	0.0002	0.02302224
101	714		4.71	<.0001	0.02271212
102	523		3.78	0.0010	0.02246592
103	726		3.70	0.0012	0.02222737
104	713		4.04	0.0005	0.02196943
105	160		3.94	0.0006	0.02172094
106	657		3.88	0.0007	0.02147888
107	671		9.21	<.0001	0.02091827
108		706	1.36	0.2288	0.02100077
109	670		8.25	<.0001	0.02050884
110	794		3.66	0.0013	0.02029272
111	796		4.69	<.0001	0.02001945
112	791		7.11	<.0001	0.01961312
113	542		3.50	0.0019	0.01941524
114	801		3.58	0.0015	0.01921442
115	635		3.52	0.0018	0.01901912
116	624		5.93	<.0001	0.01869574
117	767		3.37	0.0026	0.01851339
118	780		8.68	<.0001	0.01805557
119	777		4.64	0.0001	0.01781381
120	532		3.34	0.0028	0.01764166
121	 99		3.22	0.0038	0.01747695
122		192	1.56	0.1547	0.01755675
123	680		3.15	0.0044	0.01739639
124	697		4.76	<.0001	0.01715749
125	586		3.34	0.0028	0.01699129
126	569		4.11	0.0004	0.01678904
127	338		3.46	0.0021	0.01662053
128	132		3.36	0.0027	0.01645832
129	617		3.11	0.0050	0.01630968
130	552		3.01	0.0063	0.01616695
131	564		3.55	0.0017	0.01600018
132	551		4.90	<.0001	0.01577302
133	565		4.64	0.0001	0.01556065
134	128		3.00	0.0064	0.01542460
135	418		3.01	0.0062	0.01528903
136	328		3.05	0.0056	0.01515277
137	177		3.04	0.0058	0.01501826
138	589		2.94	0.0074	0.01488930
139	576		3.01	0.0062	0.01475827
140	631		3.12	0.0048	0.01462388
141		129	1.55	0.1590	0.01469062
142	628		5.32	<.0001	0.01446371
143	644		6.18	<.0001	0.01420472
144	643		4.61	0.0001	0.01401385
145	546		3.14	0.0045	0.01388489
146	783		3.11	0.0049	0.01375851
147	781		3.41	0.0024	0.01362119
148	800		3.22	0.0037	0.01349258
149	 83		2.96	0.0070	0.01337536
150	633		3.00	0.0063	0.01325743
151	428		3.08	0.0053	0.01313752
152	110		3.06	0.0055	0.01301942
153	127		3.40	0.0024	0.01288944
154	120		3.18	0.0042	0.01276913
155		133	1.05	0.3900	0.01280896
156	634		2.91	0.0079	0.01269927
157	621		5.40	<.0001	0.01249882
158	641		8.83	<.0001	0.01217928
159	646		4.53	0.0001	0.01201750
160	703		3.09	0.0052	0.01190811
161	724		4.97	<.0001	0.01173475
162	672		3.64	0.0013	0.01160895
163	804		3.04	0.0058	0.01150474
164	676		3.04	0.0058	0.01140136
165	683		4.06	0.0005	0.01126505
166	692		3.98	0.0006	0.01113284
167		607	1.27	0.2701	0.01117485
168	690		5.58	<.0001	0.01099185
169	653		3.20	0.0039	0.01088775
170	 90		3.00	0.0063	0.01079103
171	115		3.06	0.0056	0.01069343
172	786		3.10	0.0050	0.01059517
173	559		2.94	0.0074	0.01050285
174	718		2.96	0.0071	0.01041082
175	335		2.89	0.0083	0.01032155
176	758		3.02	0.0061	0.01022903
177	774		3.58	0.0016	0.01012049
178	492		2.81	0.0100	0.01003589
179	488		3.13	0.0047	0.00994254
180	787		2.85	0.0092	0.00985835
181	496		2.98	0.0068	0.00977108
182	495		7.85	<.0001	0.00954606
183		559	1.42	0.2025	0.00958681
184	498		4.64	0.0001	0.00945495
185		593	1.57	0.1509	0.00949963
186	461		2.88	0.0085	0.00941816
187	529		3.02	0.0062	0.00933360
188	739		2.68	0.0136	0.00925901
189	752		3.10	0.0051	0.00917355
190		714	1.35	0.2306	0.00921085
191		654	1.53	0.1651	0.00925315
192	731		2.71	0.0127	0.00917841
193	629		2.75	0.0116	0.00910323
194	642		4.55	0.0001	0.00898033
195	220		2.83	0.0095	0.00890443
196	185		3.45	0.0021	0.00881277
197	188		3.32	0.0029	0.00872538
198	288		3.10	0.0050	0.00864452
199	279		2.85	0.0091	0.00857086
200	226		3.23	0.0036	0.00848803
201	295		2.91	0.0079	0.00841404
202	581		2.82	0.0097	0.00834286
203	665		2.74	0.0119	0.00827444
204	283		2.68	0.0135	0.00820782
205	 81		2.43	0.0239	0.00814780
206	707		2.38	0.0270	0.00808949
207	299		2.48	0.0214	0.00802909
208	169		2.31	0.0320	0.00797338
209	470		2.31	0.0318	0.00791799
210	528		2.31	0.0320	0.00786301
211	514		2.33	0.0300	0.00780770
212	533		2.56	0.0181	0.00774756
213	382		2.49	0.0209	0.00768933
214	258		2.49	0.0210	0.00763154
215	632		2.55	0.0184	0.00757286
216	520		2.60	0.0164	0.00751344
217	 86		2.33	0.0303	0.00746054
218	656		2.26	0.0358	0.00740965
219	411		2.22	0.0391	0.00735997
220	639		2.21	0.0399	0.00731080
221	784		2.23	0.0380	0.00726145
222	679		2.35	0.0288	0.00720969
223	716		2.16	0.0443	0.00716249
224	711		3.06	0.0055	0.00709616
225	324		2.23	0.0375	0.00704803
226	435		2.63	0.0154	0.00699188
227	517		2.30	0.0324	0.00694302
228		786	1.57	0.1511	0.00697644
229	797		2.52	0.0197	0.00692308
230		744	1.47	0.1854	0.00695417
231	751		2.81	0.0099	0.00689482
232	733		2.56	0.0179	0.00684120
233		743	1.54	0.1623	0.00687338
234	527		2.46	0.0228	0.00682209
235	754		2.40	0.0259	0.00677234
236	303		2.25	0.0359	0.00672590
237	406		2.24	0.0368	0.00667996
238		486	0.73	0.6271	0.00669487
239	773		2.26	0.0357	0.00664887
240	770		2.69	0.0132	0.00659443
241	769		2.35	0.0290	0.00654723
242	761		2.31	0.0314	0.00650104
243		767	0.97	0.4470	0.00652032
244	693		2.33	0.0301	0.00647395
245	768		2.32	0.0313	0.00642822
246		781	1.24	0.2827	0.00645271
247	701		2.11	0.0498	0.00641125
248	684		2.36	0.0280	0.00636498
249	696		2.40	0.0258	0.00631833
250		683	0.96	0.4512	0.00633697
251	778		2.22	0.0388	0.00629404
252	765		2.20	0.0404	0.00625172
253	284		2.31	0.0320	0.00620766
254	570		2.17	0.0431	0.00616643
255	585		3.65	0.0013	0.00609791
256		772	1.50	0.1756	0.00612602
257	590		2.35	0.0289	0.00608196
258	582		2.84	0.0093	0.00602915
259	594		3.20	0.0039	0.00597019
260	630		2.70	0.0131	0.00592094
261	501		2.18	0.0421	0.00588132
262	669		2.16	0.0442	0.00584233
263	245		2.06	0.0548	0.00580535
264	607		2.02	0.0604	0.00576937
265		620	1.53	0.1645	0.00579666
266	164		2.00	0.0623	0.00576099
267	236		2.15	0.0448	0.00572285
268	 92		2.03	0.0584	0.00568708
269	689		1.94	0.0714	0.00565315
270	683		2.27	0.0348	0.00561370
271		652	1.40	0.2120	0.00563801
272	687		2.39	0.0263	0.00559652
273	764		2.50	0.0205	0.00555342
274	699		2.10	0.0506	0.00551750
275	686		3.40	0.0024	0.00545983
276	698		2.55	0.0182	0.00541686
277	782		2.10	0.0505	0.00538177
278		768	1.56	0.1537	0.00540793
279		758	1.56	0.1536	0.00543420
280	753		2.45	0.0231	0.00539318
281	762		2.16	0.0438	0.00535717
282	577		2.22	0.0389	0.00532048
