  1	785		142.37	<.0001	0.71706832
  2	594		83.03	<.0001	0.58288095
  3	792		51.03	<.0001	0.51059725
  4	811		88.25	<.0001	0.41015158
  5	706		71.06	<.0001	0.34256709
  6	129		39.98	<.0001	0.30832609
  7	734		36.21	<.0001	0.28013404
  8	636		32.40	<.0001	0.25698110
  9	747		24.07	<.0001	0.24085683
 10	162		23.75	<.0001	0.22592578
 11	809		21.80	<.0001	0.21299612
 12	133		16.69	<.0001	0.20353376
 13	623		16.59	<.0001	0.19454119
 14	798		16.43	<.0001	0.18601894
 15	797		19.17	<.0001	0.17657456
 16	717		18.97	<.0001	0.16769866
 17	625		16.14	<.0001	0.16046678
 18	638		31.56	<.0001	0.14746818
 19	649		14.27	<.0001	0.14181144
 20	810		14.68	<.0001	0.13622043
 21	729		14.46	<.0001	0.13092322
 22	567		20.23	<.0001	0.12390959
 23	728		19.53	<.0001	0.11748667
 24	416		15.74	<.0001	0.11252545
 25	571		12.63	<.0001	0.10868012
 26	732		13.57	<.0001	0.10469698
 27	704		12.86	<.0001	0.10105050
 28	759		18.93	<.0001	0.09595427
 29	678		23.16	<.0001	0.09009677
 30	746		16.42	<.0001	0.08612477
 31	568		15.78	<.0001	0.08246661
 32	772		14.80	<.0001	0.07917249
 33	745		12.20	<.0001	0.07654604
 34	114		11.21	<.0001	0.07420531
 35	664		9.08	<.0001	0.07235483
 36	584		8.63	<.0001	0.07063669
 37	593		8.30	<.0001	0.06902251
 38	715		12.81	<.0001	0.06661552
 39	122		10.84	<.0001	0.06463962
 40		594	1.55	0.1582	0.06492211
 41	702		10.99	<.0001	0.06296936
 42	805		11.13	<.0001	0.06105149
 43	130		10.58	<.0001	0.05928010
 44	126		12.13	<.0001	0.05731674
 45	793		8.81	<.0001	0.05592373
 46	742		6.84	<.0001	0.05486334
 47	755		8.53	<.0001	0.05357067
 48	730		6.83	<.0001	0.05255529
 49	408		6.74	<.0001	0.05157064
 50	566		6.67	<.0001	0.05061374
 51	652		7.24	<.0001	0.04959641
 52	657		9.45	<.0001	0.04830147
 53	741		10.84	<.0001	0.04685992
 54	754		13.07	<.0001	0.04518349
 55	660		9.24	<.0001	0.04402790
 56	691		7.72	<.0001	0.04308252
 57	323		7.18	<.0001	0.04222044
 58	516		7.03	<.0001	0.04139268
 59	229		5.41	<.0001	0.04076546
 60	216		8.93	<.0001	0.03975526
 61	156		7.42	<.0001	0.03893273
 62	795		5.42	<.0001	0.03834057
 63	666		4.89	<.0001	0.03781370
 64	806		5.62	<.0001	0.03721713
 65	784		5.47	<.0001	0.03664537
 66	192		4.78	<.0001	0.03615230
 67	 89		4.63	0.0001	0.03568093
 68	647		4.50	0.0002	0.03522834
 69	107		4.40	0.0002	0.03479070
 70	486		4.23	0.0003	0.03437495
 71	116		4.16	0.0004	0.03397103
 72	234		4.08	0.0005	0.03357905
 73	610		4.02	0.0005	0.03319662
 74	597		7.78	<.0001	0.03247252
 75	487		4.20	0.0003	0.03208627
 76	542		3.80	0.0009	0.03174026
 77	328		3.67	0.0013	0.03140989
 78	620		3.44	0.0022	0.03110248
 79	662		5.63	<.0001	0.03060721
 80	617		5.33	<.0001	0.03014567
 81	552		5.32	<.0001	0.02969170
 82	604		4.79	<.0001	0.02928788
 83	661		4.31	0.0003	0.02892929
 84	671		5.22	<.0001	0.02850077
 85	663		3.83	0.0008	0.02819013
 86	650		6.79	<.0001	0.02764884
 87	675		7.21	<.0001	0.02708579
 88	658		5.57	<.0001	0.02665785
 89	670		4.20	0.0003	0.02633886
 90	673		6.07	<.0001	0.02588506
 91	643		4.34	0.0002	0.02556476
 92	630		6.22	<.0001	0.02511330
 93	648		4.66	0.0001	0.02477953
 94	779		4.37	0.0002	0.02447034
 95	667		4.42	0.0002	0.02416105
 96	710		4.71	<.0001	0.02383575
 97	723		7.47	<.0001	0.02333094
 98		715	1.06	0.3826	0.02340280
 99	 81		4.29	0.0003	0.02311566
100	674		4.22	0.0003	0.02283646
101	500		4.00	0.0005	0.02257448
102	513		8.44	<.0001	0.02203491
103	607		5.04	<.0001	0.02171702
104	808		3.89	0.0007	0.02147436
105	419		3.94	0.0006	0.02123119
106	777		3.82	0.0009	0.02099829
107	780		5.02	<.0001	0.02069640
108	767		7.39	<.0001	0.02026062
109	757		4.94	<.0001	0.01997362
110	612		4.25	0.0003	0.01972968
111	773		3.53	0.0018	0.01952860
112	771		3.23	0.0036	0.01934623
113	214		3.19	0.0040	0.01916768
114	208		4.68	<.0001	0.01890947
115	646		3.32	0.0029	0.01872783
116	633		3.80	0.0009	0.01852216
117		797	1.57	0.1531	0.01860690
118	555		3.34	0.0028	0.01842723
119	127		3.48	0.0020	0.01824183
120	637		3.07	0.0054	0.01807964
121	656		3.02	0.0061	0.01792126
122	801		3.06	0.0055	0.01776210
123	796		3.26	0.0034	0.01759396
124	783		4.09	0.0004	0.01738548
125		129	1.57	0.1525	0.01746535
126	791		3.80	0.0009	0.01727292
127	109		3.65	0.0013	0.01708994
128	744		3.36	0.0027	0.01692331
129	738		5.62	<.0001	0.01664877
130	804		3.40	0.0024	0.01648439
131		795	1.17	0.3182	0.01654111
132	599		3.31	0.0031	0.01638212
133	580		3.16	0.0044	0.01623165
134	494		3.11	0.0049	0.01608446
135	762		2.98	0.0067	0.01594487
136	523		2.98	0.0067	0.01580643
137	532		3.14	0.0045	0.01566156
138	712		2.90	0.0082	0.01552913
139	621		3.01	0.0062	0.01539263
140	634		10.24	<.0001	0.01494193
141	644		5.39	<.0001	0.01470802
142	631		6.79	<.0001	0.01441913
143	628		5.15	<.0001	0.01420318
144	635		4.60	0.0001	0.01401284
145		487	1.56	0.1564	0.01407719
146	564		4.02	0.0005	0.01391213
147	551		4.93	<.0001	0.01371237
148	641		4.73	<.0001	0.01352316
149	565		4.06	0.0005	0.01336271
150	703		3.02	0.0061	0.01324434
151	716		3.60	0.0015	0.01310456
152		658	1.41	0.2067	0.01315928
153	503		2.98	0.0068	0.01304433
154	770		2.84	0.0093	0.01293548
155		771	1.53	0.1629	0.01299426
156	585		2.88	0.0085	0.01288428
157	 90		2.65	0.0146	0.01278395
158	177		2.75	0.0114	0.01268040
159	164		2.84	0.0092	0.01257433
160		192	1.55	0.1580	0.01263214
161	478		2.63	0.0153	0.01253443
162	146		2.62	0.0156	0.01243772
163	102		2.70	0.0129	0.01233878
164	275		2.61	0.0158	0.01224371
165	382		2.83	0.0095	0.01214152
166	245		2.80	0.0103	0.01204140
167	470		2.79	0.0105	0.01194233
168	390		2.70	0.0130	0.01184723
169	215		2.71	0.0126	0.01175230
170	688		2.66	0.0143	0.01165994
171	595		2.49	0.0211	0.01157410
172	220		2.46	0.0227	0.01148994
173	237		3.34	0.0028	0.01137666
174	344		2.61	0.0159	0.01128860
