  1	785		142.53	<.0001	0.71684565
  2	594		94.79	<.0001	0.56765096
  3	792		49.54	<.0001	0.49906727
  4	811		84.50	<.0001	0.40426423
  5	706		75.77	<.0001	0.33400004
  6	649		37.39	<.0001	0.30257738
  7	636		32.80	<.0001	0.27730108
  8	129		33.53	<.0001	0.25365340
  9	753		26.04	<.0001	0.23652148
 10	133		25.11	<.0001	0.22107325
 11	162		20.83	<.0001	0.20895480
 12	114		19.78	<.0001	0.19804177
 13	740		18.07	<.0001	0.18854643
 14	625		15.66	<.0001	0.18066094
 15	638		29.28	<.0001	0.16701939
 16	717		18.06	<.0001	0.15900449
 17	798		14.90	<.0001	0.15265361
 18	623		17.01	<.0001	0.14572882
 19	672		13.82	<.0001	0.14030899
 20	809		12.72	<.0001	0.13549031
 21	728		14.71	<.0001	0.13013464
 22	566		26.56	<.0001	0.12113167
 23	648		16.42	<.0001	0.11580796
 24	416		15.58	<.0001	0.11096507
 25	759		14.27	<.0001	0.10669854
 26	665		20.89	<.0001	0.10079439
 27	746		22.37	<.0001	0.09484216
 28	704		10.17	<.0001	0.09220948
 29	810		10.93	<.0001	0.08946509
 30	729		11.60	<.0001	0.08664221
 31	797		9.20	<.0001	0.08445846
 32	584		9.22	<.0001	0.08232385
 33	772		9.54	<.0001	0.08017150
 34	663		8.61	<.0001	0.07827389
 35	660		11.34	<.0001	0.07585178
 36	593		12.35	<.0001	0.07330121
 37	650		13.88	<.0001	0.07054095
 38	122		10.40	<.0001	0.06853188
 39	130		10.97	<.0001	0.06647473
 40	126		14.13	<.0001	0.06392618
 41	790		9.28	<.0001	0.06229456
 42	715		8.81	<.0001	0.06078204
 43	408		8.32	<.0001	0.05938575
 44	741		6.90	<.0001	0.05824957
 45	754		8.30	<.0001	0.05691265
 46	571		7.12	<.0001	0.05578849
 47	652		9.81	<.0001	0.05428140
 48	784		8.25	<.0001	0.05304142
 49	578		6.40	<.0001	0.05209623
 50	500		6.90	<.0001	0.05109642
 51	513		7.79	<.0001	0.04999131
 52	581		9.51	<.0001	0.04867730
 53	323		6.44	<.0001	0.04780357
 54	516		8.10	<.0001	0.04672797
 55	486		7.67	<.0001	0.04573059
 56	419		6.09	<.0001	0.04495267
 57	229		6.95	<.0001	0.04408169
 58	216		9.27	<.0001	0.04294833
 59	156		8.49	<.0001	0.04193497
 60	234		6.75	<.0001	0.04114375
 61	751		5.93	<.0001	0.04046013
 62	146		5.74	<.0001	0.03980859
 63	769		5.56	<.0001	0.03918740
 64	702		5.29	<.0001	0.03860445
 65	580		6.57	<.0001	0.03789392
 66	803		5.33	<.0001	0.03732551
 67	658		5.33	<.0001	0.03676553
 68	670		8.18	<.0001	0.03592542
 69	667		6.00	<.0001	0.03531944
 70	731		5.55	<.0001	0.03476676
 71	671		4.81	<.0001	0.03429397
 72	674		6.69	<.0001	0.03364898
 73	661		8.86	<.0001	0.03281572
 74	591		6.00	<.0001	0.03226059
 75	673		5.03	<.0001	0.03180150
 76	657		6.42	<.0001	0.03122577
 77	678		4.57	0.0001	0.03082125
 78	691		6.39	<.0001	0.03026547
 79	249		4.45	0.0002	0.02988288
 80	 89		4.48	0.0002	0.02950279
 81	107		4.99	<.0001	0.02908537
 82	529		4.13	0.0004	0.02874364
 83	444		4.45	0.0002	0.02837984
 84	742		4.69	<.0001	0.02800162
 85	755		10.62	<.0001	0.02717000
 86		674	1.12	0.3451	0.02725811
 87	730		4.86	<.0001	0.02688107
 88	662		4.44	0.0002	0.02654147
 89	646		4.62	0.0001	0.02619196
 90	710		4.28	0.0003	0.02587220
 91	723		10.91	<.0001	0.02508147
 92		658	0.75	0.6077	0.02513597
 93	631		3.93	0.0007	0.02485375
 94	644		6.48	<.0001	0.02439699
 95	645		5.24	<.0001	0.02403315
 96	643		5.78	<.0001	0.02363805
 97	622		4.88	<.0001	0.02330866
 98	629		4.09	0.0004	0.02303575
 99		803	1.44	0.1966	0.02313160
100	154		3.95	0.0006	0.02286970
101	494		3.99	0.0006	0.02260827
102	642		3.90	0.0007	0.02235524
103	632		4.34	0.0002	0.02207733
104	535		4.11	0.0004	0.02181690
105	524		5.65	<.0001	0.02146471
106	518		5.50	<.0001	0.02112716
107	527		5.08	<.0001	0.02081983
108	521		5.97	<.0001	0.02046475
109	522		5.18	<.0001	0.02016109
110	582		4.40	0.0002	0.01990627
111	 81		4.14	0.0004	0.01966896
112	568		4.02	0.0005	0.01944139
