  1	  4		85.30	<.0001	0.44931647
  2	 12		39.36	<.0001	0.28670375
  3	747		37.58	<.0001	0.18580609
  4	 23		26.32	<.0001	0.13449866
  5	1097		20.86	<.0001	0.10321143
  6	961		36.36	<.0001	0.06745972
  7	653		18.21	<.0001	0.05327675
  8	838		13.60	<.0001	0.04442163
  9	500		12.44	<.0001	0.03755205
 10	959		12.69	<.0001	0.03163059
 11	969		11.78	<.0001	0.02693672
 12	585		11.79	<.0001	0.02292772
 13	763		11.73	<.0001	0.01951953
 14	1052		10.86	<.0001	0.01679783
 15	1015		14.73	<.0001	0.01376379
 16	1028		10.32	<.0001	0.01191789
 17	918		10.56	<.0001	0.01028325
 18	1038		11.81	<.0001	0.00872643
 19	721		12.34	<.0001	0.00735227
 20	  2		12.00	<.0001	0.00621848
 21	452		11.62	<.0001	0.00528275
 22	843		11.18	<.0001	0.00451169
 23	858		15.68	<.0001	0.00363707
 24	1047		16.29	<.0001	0.00290839
 25	 11		11.75	<.0001	0.00246205
 26	697		13.05	<.0001	0.00204815
 27	208		9.86	<.0001	0.00177620
 28	873		10.42	<.0001	0.00152807
 29	664		7.29	<.0001	0.00137179
 30	666		8.27	<.0001	0.00121444
 31	937		7.77	<.0001	0.00108225
 32	1087		11.84	<.0001	0.00091191
 33	778		8.01	<.0001	0.00080932
 34	852		10.17	<.0001	0.00069683
 35	921		8.99	<.0001	0.00060961
 36	 89		8.25	<.0001	0.00053865
 37	869		8.20	<.0001	0.00047608
 38	567		7.74	<.0001	0.00042338
 39	708		7.50	<.0001	0.00037767
 40	433		8.71	<.0001	0.00033101
 41	936		7.65	<.0001	0.00029443
 42	209		7.52	<.0001	0.00026230
 43	734		7.16	<.0001	0.00023482
 44	1053		8.15	<.0001	0.00020714
 45	1071		8.71	<.0001	0.00018117
 46	853		8.34	<.0001	0.00015925
 47	717		7.83	<.0001	0.00014098
 48	225		7.28	<.0001	0.00012578
 49	 10		7.34	<.0001	0.00011208
 50	637		6.99	<.0001	0.00010034
 51	770		7.21	<.0001	0.00008951
 52	925		8.26	<.0001	0.00007858
 53	634		6.93	<.0001	0.00007034
 54	1088		7.43	<.0001	0.00006247
 55	281		7.08	<.0001	0.00005576
 56	542		6.80	<.0001	0.00004996
 57	238		6.61	<.0001	0.00004488
 58	149		9.06	<.0001	0.00003883
 59	273		7.65	<.0001	0.00003431
 60	  9		7.02	<.0001	0.00003059
 61	897		6.55	<.0001	0.00002747
 62	1002		6.58	<.0001	0.00002464
 63	627		6.58	<.0001	0.00002210
 64	796		6.91	<.0001	0.00001971
 65	994		6.42	<.0001	0.00001771
 66	1046		6.67	<.0001	0.00001584
