  1	785		146.58	<.0001	0.71112847
  2	594		97.08	<.0001	0.56031407
  3	792		51.71	<.0001	0.49002869
  4	811		87.77	<.0001	0.39404446
  5	706		76.21	<.0001	0.32523101
  6	734		38.14	<.0001	0.29407786
  7	156		39.51	<.0001	0.26498287
  8	152		34.11	<.0001	0.24202850
  9	636		28.32	<.0001	0.22435563
 10	647		25.32	<.0001	0.20958596
 11	162		21.88	<.0001	0.19754981
 12	625		16.80	<.0001	0.18872037
 13	638		30.31	<.0001	0.17402248
 14	717		16.93	<.0001	0.16617851
 15	798		14.78	<.0001	0.15959719
 16	797		14.74	<.0001	0.15328961
 17	715		16.64	<.0001	0.14648541
 18	793		18.95	<.0001	0.13912079
 19	623		14.27	<.0001	0.13378536
 20	649		13.48	<.0001	0.12892689
 21	632		12.77	<.0001	0.12447932
 22	135		16.00	<.0001	0.11914301
 23	742		12.08	<.0001	0.11524485
 24	732		12.65	<.0001	0.11130162
 25	809		19.17	<.0001	0.10562619
 26	728		18.27	<.0001	0.10047946
 27	704		16.77	<.0001	0.09596624
 28	664		14.30	<.0001	0.09226476
 29	755		15.22	<.0001	0.08848411
 30	678		13.45	<.0001	0.08526352
 31	810		14.86	<.0001	0.08184617
 32	746		14.04	<.0001	0.07873879
 33	702		13.52	<.0001	0.07585489
 34	566		13.62	<.0001	0.07305442
 35	729		12.23	<.0001	0.07062242
 36	745		10.76	<.0001	0.06854469
 37	799		10.89	<.0001	0.06650393
 38	429		9.54	<.0001	0.06476112
 39	644		9.10	<.0001	0.06313983
 40	747		9.15	<.0001	0.06155046
 41	759		9.67	<.0001	0.05991504
 42	584		9.57	<.0001	0.05833820
 43	323		9.44	<.0001	0.05682148
 44	631		7.72	<.0001	0.05560769
 45	579		8.43	<.0001	0.05431303
 46	577		9.98	<.0001	0.05282049
 47	486		8.79	<.0001	0.05153716
 48	177		7.23	<.0001	0.05050231
 49	164		10.94	<.0001	0.04898387
 50	104		8.90	<.0001	0.04777863
 51	741		7.26	<.0001	0.04681410
 52	754		15.51	<.0001	0.04483990
 53	516		7.02	<.0001	0.04396351
 54	772		7.86	<.0001	0.04300281
 55	691		7.92	<.0001	0.04205581
 56	642		6.46	<.0001	0.04129662
 57	629		6.89	<.0001	0.04050282
 58	714		6.76	<.0001	0.03973796
 59	645		6.31	<.0001	0.03903701
 60	568		5.99	<.0001	0.03838180
 61	571		6.78	<.0001	0.03765418
 62	652		6.78	<.0001	0.03694011
 63	670		6.20	<.0001	0.03629849
 64	663		8.40	<.0001	0.03544819
 65	592		8.34	<.0001	0.03462369
 66	 83		6.03	<.0001	0.03403734
 67		135	1.55	0.1592	0.03418771
 68	100		6.84	<.0001	0.03353256
 69	628		6.22	<.0001	0.03294637
 70	641		15.68	<.0001	0.03153243
 71	500		5.68	<.0001	0.03102813
 72	513		8.50	<.0001	0.03029083
 73	590		5.62	<.0001	0.02981122
 74	786		5.04	<.0001	0.02938678
 75	660		5.00	<.0001	0.02897134
 76	780		5.20	<.0001	0.02854597
 77	777		5.55	<.0001	0.02809886
 78	650		5.30	<.0001	0.02767779
 79	116		4.73	<.0001	0.02730668
 80	635		4.80	<.0001	0.02693529
 81	673		4.45	0.0002	0.02659512
 82	657		4.78	<.0001	0.02623423
 83	806		4.61	0.0001	0.02589066
 84	767		4.87	<.0001	0.02553255
 85	779		5.77	<.0001	0.02511541
 86	126		4.61	0.0001	0.02478603
 87	784		4.62	0.0001	0.02446009
 88	730		4.56	0.0001	0.02414273
 89	580		4.49	0.0002	0.02383413
