  1	785		150.14	<.0001	0.70616346
  2	594		84.22	<.0001	0.57248771
  3	792		55.56	<.0001	0.49603395
  4	811		86.82	<.0001	0.39972326
  5	706		73.31	<.0001	0.33212544
  6	129		38.93	<.0001	0.29971281
  7	734		35.76	<.0001	0.27261707
  8	636		29.30	<.0001	0.25207826
  9	747		25.50	<.0001	0.23538288
 10	810		23.82	<.0001	0.22075069
 11	162		20.17	<.0001	0.20901529
 12	779		16.70	<.0001	0.19972518
 13	126		16.48	<.0001	0.19095730
 14	130		18.16	<.0001	0.18175531
 15	625		16.94	<.0001	0.17355352
 16	638		27.47	<.0001	0.16119594
 17	717		17.49	<.0001	0.15369059
 18	109		15.97	<.0001	0.14712647
 19	798		14.65	<.0001	0.14133900
 20	623		17.91	<.0001	0.13459876
 21	766		16.89	<.0001	0.12852522
 22	797		17.33	<.0001	0.12257928
 23	416		14.34	<.0001	0.11784916
 24	809		12.64	<.0001	0.11382000
 25	728		19.27	<.0001	0.10798822
 26	566		17.04	<.0001	0.10306479
 27	649		23.06	<.0001	0.09680413
 28	729		20.23	<.0001	0.09160391
 29	584		14.30	<.0001	0.08806880
 30	715		11.12	<.0001	0.08540016
 31	593		16.82	<.0001	0.08154621
 32	793		11.98	<.0001	0.07888983
 33	742		11.28	<.0001	0.07646410
 34	755		15.07	<.0001	0.07335384
 35	704		16.82	<.0001	0.07003779
 36	702		14.89	<.0001	0.06721859
 37	323		9.51	<.0001	0.06546467
 38	732		8.78	<.0001	0.06388404
 39	648		10.26	<.0001	0.06208732
 40	604		9.04	<.0001	0.06054196
 41	730		9.24	<.0001	0.05900322
 42	617		8.43	<.0001	0.05763026
 43	805		7.44	<.0001	0.05644333
 44	571		7.65	<.0001	0.05524882
 45	790		7.52	<.0001	0.05409768
 46	746		7.67	<.0001	0.05294766
 47	652		9.16	<.0001	0.05160894
 48	745		8.70	<.0001	0.05036726
 49	799		7.02	<.0001	0.04938463
 50	568		6.28	<.0001	0.04852066
 51	516		6.16	<.0001	0.04768674
 52	406		7.04	<.0001	0.04675205
 53	796		5.97	<.0001	0.04597257
 54	116		5.80	<.0001	0.04522762
 55		129	1.38	0.2209	0.04540431
 56	120		5.63	<.0001	0.04468974
 57	115		5.38	<.0001	0.04401673
 58	795		5.39	<.0001	0.04335195
 59	735		7.73	<.0001	0.04241898
 60	748		12.47	<.0001	0.04096514
 61	620		6.47	<.0001	0.04022384
 62	733		5.76	<.0001	0.03957447
 63	806		5.51	<.0001	0.03896201
 64	500		5.25	<.0001	0.03838715
 65		594	1.45	0.1902	0.03854635
 66	513		5.17	<.0001	0.03798611
 67	419		4.92	<.0001	0.03745985
 68	221		5.05	<.0001	0.03692756
 69	233		6.42	<.0001	0.03626312
 70	224		6.56	<.0001	0.03559598
 71	678		4.51	0.0002	0.03514322
 72	187		4.26	0.0003	0.03471998
 73	680		3.93	0.0007	0.03433376
 74	688		4.72	<.0001	0.03387636
 75	229		4.78	<.0001	0.03341888
 76	408		4.50	0.0002	0.03299381
 77	240		5.35	<.0001	0.03249543
 78	689		4.58	0.0001	0.03207442
 79	722		5.19	<.0001	0.03160339
 80	677		5.57	<.0001	0.03110587
 81	725		5.42	<.0001	0.03062902
 82	723		4.93	<.0001	0.03020113
 83		790	1.48	0.1799	0.03032986
 84	710		10.34	<.0001	0.02945480
 85	758		5.70	<.0001	0.02898007
 86	586		5.48	<.0001	0.02853059
 87	579		4.95	<.0001	0.02813027
 88	687		6.12	<.0001	0.02764306
 89	567		4.68	<.0001	0.02727521
 90	647		4.73	<.0001	0.02690821
 91	665		4.39	0.0002	0.02657225
 92	580		4.48	0.0002	0.02623347
