  1	1097		219.48	<.0001	0.49772946
  2	815		109.93	<.0001	0.33054290
  3	500		67.73	<.0001	0.25195956
  4	839		51.49	<.0001	0.20364035
  5	794		70.96	<.0001	0.15343045
  6	 24		46.24	<.0001	0.12644645
  7	  4		36.86	<.0001	0.10804842
  8	790		25.58	<.0001	0.09662527
  9	856		34.40	<.0001	0.08336058
 10	1031		32.17	<.0001	0.07255510
 11	763		42.69	<.0001	0.06057490
 12	623		29.17	<.0001	0.05335831
 13	572		24.82	<.0001	0.04784826
 14	1094		18.83	<.0001	0.04400141
 15	876		19.33	<.0001	0.04037347
 16	 12		19.11	<.0001	0.03707858
 17	1001		17.68	<.0001	0.03425852
 18	634		19.04	<.0001	0.03146728
 19	679		15.29	<.0001	0.02937382
 20	882		15.47	<.0001	0.02739640
 21	 79		15.23	<.0001	0.02557726
 22	 71		18.35	<.0001	0.02355703
 23	1067		14.25	<.0001	0.02208529
 24	872		21.78	<.0001	0.02004191
 25	788		14.06	<.0001	0.01880383
 26	758		18.26	<.0001	0.01732154
 27	903		14.66	<.0001	0.01620702
 28	639		13.55	<.0001	0.01523740
 29	848		12.52	<.0001	0.01439115
 30	1066		13.67	<.0001	0.01352198
 31	598		10.98	<.0001	0.01285748
 32	1049		10.63	<.0001	0.01224443
 33	776		10.94	<.0001	0.01164381
 34	874		11.65	<.0001	0.01103730
 35	801		9.90	<.0001	0.01054429
 36	702		9.53	<.0001	0.01009006
 37	703		10.90	<.0001	0.00959545
 38	862		9.74	<.0001	0.00917258
 39	863		10.35	<.0001	0.00874403
 40	896		9.35	<.0001	0.00837281
 41	653		9.52	<.0001	0.00801095
 42	970		8.34	<.0001	0.00770597
 43	983		9.54	<.0001	0.00737198
 44	990		8.97	<.0001	0.00707048
 45	972		8.00	<.0001	0.00681119
 46	851		7.81	<.0001	0.00656695
 47	987		7.65	<.0001	0.00633605
 48	866		11.83	<.0001	0.00599757
 49	798		7.96	<.0001	0.00577808
 50	849		7.06	<.0001	0.00558962
 51	954		8.67	<.0001	0.00536725
 52	 25		6.84	<.0001	0.00519705
 53	439		8.18	<.0001	0.00500120
 54	1065		7.48	<.0001	0.00482813
 55	636		6.94	<.0001	0.00467258
 56	626		7.57	<.0001	0.00450871
